,player,team,name,position,height,age,appearance,goals,assists,yellow cards,second yellow cards,red cards,goals conceded,clean sheets,minutes played,days_injured,games_injured,award,current_value,highest_value,position_encoded,winger
6818,/djordje-petrovic/profil/spieler/465555,New England Revolution,Djordje Petrovic,Goalkeeper,194.0,23.0,44,0.0,0.0,0.0227272727272727,0.0,0.0,1.068181818181818,0.3409090909090909,3960,0,0,0,3500000.0,3500000.0,1,0
6819,/jacob-jackson/profil/spieler/583163,New England Revolution,Jacob Jackson,Goalkeeper,188.0,23.0,4,0.0,0.0,0.2307692307692307,0.0,0.0,2.076923076923077,0.2307692307692307,390,290,26,0,150000.0,150000.0,1,0
6820,/earl-edwards-jr-/profil/spieler/354886,New England Revolution,Earl Edwards Jr.,Goalkeeper,191.0,31.0,2,0.0,0.0,0.0,0.0,0.0,1.5,0.5,180,14,0,0,125000.0,200000.0,1,0
6821,/henry-kessler/profil/spieler/638732,New England Revolution,Henry Kessler,Defender Centre-Back,193.0,24.0,7,0.1538461538461538,0.0,0.1538461538461538,0.0,0.0,0.0,0.0,585,118,23,2,2500000.0,2500000.0,2,0
6822,/dave-romney/profil/spieler/367552,New England Revolution,Dave Romney,Defender Centre-Back,188.0,29.0,17,0.0,0.0588235294117647,0.0588235294117647,0.0,0.0,0.0,0.0,1530,0,0,0,1500000.0,1500000.0,2,0
6823,/christian-makoun/profil/spieler/463667,New England Revolution,Christian Makoun,Defender Centre-Back,181.0,23.0,7,0.0,0.1894736842105263,0.0,0.0,0.0,0.0,0.0,475,0,0,0,1500000.0,1500000.0,2,0
6824,/andrew-farrell/profil/spieler/253616,New England Revolution,Andrew Farrell,Defender Centre-Back,180.0,31.0,13,0.0,0.0,0.0870406189555125,0.0,0.0,0.0,0.0,1034,59,6,1,1000000.0,1000000.0,2,0
6825,/omar-gonzalez/profil/spieler/99690,New England Revolution,Omar González,Defender Centre-Back,196.0,34.0,5,0.0,0.0,0.3272727272727272,0.0,0.0,0.0,0.0,275,185,34,9,250000.0,2500000.0,2,0
6826,/dejuan-jones/profil/spieler/637146,New England Revolution,DeJuan Jones,Defender Left-Back,175.0,25.0,18,0.0555555555555555,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,1620,5,1,1,3500000.0,3500000.0,2,1
6827,/ben-sweat/profil/spieler/268310,New England Revolution,Ben Sweat,Defender Left-Back,188.0,31.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,270,2,0,500000.0,950000.0,2,1
6828,/brandon-bye/profil/spieler/562389,New England Revolution,Brandon Bye,Defender Right-Back,180.0,27.0,15,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0,0.0,1350,9,3,1,3000000.0,3000000.0,2,1
6829,/josh-bolma/profil/spieler/1088717,New England Revolution,Josh Bolma,Defender Right-Back,175.0,21.0,9,0.0,0.0,0.169172932330827,0.0,0.0,0.0,0.0,532,0,0,0,50000.0,50000.0,2,1
6830,/matt-polster/profil/spieler/354613,New England Revolution,Matt Polster,midfield-DefensiveMidfield,183.0,29.0,18,0.0561797752808988,0.1123595505617977,0.1685393258426966,0.0,0.0,0.0,0.0,1602,424,73,1,1000000.0,1000000.0,3,0
6831,/maciel/profil/spieler/737380,New England Revolution,Maciel,midfield-CentralMidfield,168.0,23.0,16,0.0,0.1323529411764706,0.0,0.0,0.0,0.0,0.0,680,103,18,1,600000.0,600000.0,3,0
6832,/noel-buck/profil/spieler/882657,New England Revolution,Noel Buck,midfield-CentralMidfield,180.0,18.0,15,0.1555747623163353,0.0,0.233362143474503,0.0,0.0,0.0,0.0,1157,0,0,0,500000.0,500000.0,3,0
6833,/damian-rivera/profil/spieler/722649,New England Revolution,Damián Rivera,midfield-LeftMidfield,178.0,20.0,7,0.8181818181818182,0.4909090909090909,0.1636363636363636,0.0,0.0,0.0,0.0,550,0,0,1,500000.0,500000.0,3,1
6834,/emmanuel-boateng/profil/spieler/279681,New England Revolution,Emmanuel Boateng,midfield-LeftMidfield,167.0,29.0,16,0.1083032490974729,0.2166064981949458,0.1083032490974729,0.0,0.0,0.0,0.0,831,0,0,2,300000.0,875000.0,3,1
6835,/carles-gil/profil/spieler/127987,New England Revolution,Carles Gil,midfield-AttackingMidfield,171.0,30.0,18,0.3967670830271859,0.3306392358559882,0.1322556943423953,0.0,0.0,0.0,0.0,1361,529,56,3,5500000.0,7000000.0,3,0
6836,/latif-blessing/profil/spieler/398238,New England Revolution,Latif Blessing,midfield-AttackingMidfield,165.0,26.0,12,0.0,0.1090909090909091,0.3272727272727272,0.0,0.0,0.0,0.0,825,36,5,6,3000000.0,4000000.0,3,0
6837,/jack-panayotou/profil/spieler/930814,New England Revolution,Jack Panayotou,midfield-AttackingMidfield,170.0,18.0,5,0.425531914893617,0.2127659574468085,0.2127659574468085,0.0,0.0,0.0,0.0,423,9,1,0,100000.0,100000.0,3,0
6838,/dylan-borrero/profil/spieler/662453,New England Revolution,Dylan Borrero,Attack-LeftWinger,179.0,21.0,8,0.3488372093023256,0.0,0.0,0.1744186046511628,0.0,0.0,0.0,516,35,8,3,3500000.0,3500000.0,4,1
6839,/tommy-mcnamara/profil/spieler/307892,New England Revolution,Tommy McNamara,Attack-LeftWinger,175.0,32.0,35,0.1414538310412573,0.106090373280943,0.2829076620825147,0.0,0.0,0.0,0.0,2545,347,18,1,400000.0,850000.0,4,1
6840,/nacho-gil/profil/spieler/336731,New England Revolution,Nacho Gil,Attack-LeftWinger,170.0,27.0,28,0.066420664206642,0.0,0.066420664206642,0.0,0.066420664206642,0.0,0.0,1355,229,39,0,300000.0,800000.0,4,1
6841,/esmir-bajraktarevic/profil/spieler/925862,New England Revolution,Esmir Bajraktarevic,Attack-RightWinger,175.0,18.0,5,1.171875,0.0,0.0,0.0,0.0,0.0,0.0,384,0,0,0,400000.0,400000.0,4,1
6842,/gustavo-bou/profil/spieler/71608,New England Revolution,Gustavo Bou,Attack Centre-Forward,177.0,33.0,10,0.2706766917293233,0.1353383458646616,0.0,0.0,0.0,0.0,0.0,665,156,26,3,3000000.0,6000000.0,4,0
6843,/giacomo-vrioni/profil/spieler/363178,New England Revolution,Giacomo Vrioni,Attack Centre-Forward,188.0,24.0,44,0.7547169811320754,0.1572327044025157,0.1886792452830188,0.0,0.0,0.0,0.0,2862,184,31,2,2500000.0,3500000.0,4,0
6844,/justin-rennicks/profil/spieler/368907,New England Revolution,Justin Rennicks,Attack Centre-Forward,172.0,24.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273,19,3,1,500000.0,500000.0,4,0
6845,/jozy-altidore/profil/spieler/39378,New England Revolution,Jozy Altidore,Attack Centre-Forward,185.0,33.0,18,0.8626198083067093,0.0,0.8626198083067093,0.0,0.0,0.0,0.0,313,475,61,9,500000.0,9000000.0,4,0
6846,/bobby-wood/profil/spieler/72519,New England Revolution,Bobby Wood,Attack Centre-Forward,180.0,30.0,15,0.581270182992465,0.2906350914962325,0.193756727664155,0.0,0.0,0.0,0.0,929,455,28,0,400000.0,4500000.0,4,0
6847,/tyler-miller/profil/spieler/353479,D.C. United,Tyler Miller,Goalkeeper,193.0,30.0,18,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.2777777777777778,1620,212,24,2,800000.0,1300000.0,1,0
6848,/alex-bono/profil/spieler/272881,D.C. United,Alex Bono,Goalkeeper,191.0,29.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,175,7,6,500000.0,1500000.0,1,0
6849,/luis-zamudio/profil/spieler/564971,D.C. United,Luis Zamudio,Goalkeeper,190.0,24.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,150000.0,150000.0,1,0
6850,/donovan-pines/profil/spieler/638692,D.C. United,Donovan Pines,Defender Centre-Back,196.0,25.0,13,0.2307692307692307,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,1170,286,20,0,1500000.0,1500000.0,2,0
6851,/brendan-hines-ike/profil/spieler/411302,D.C. United,Brendan Hines-Ike,Defender Centre-Back,185.0,28.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,243,42,0,800000.0,800000.0,2,0
6852,/steve-birnbaum/profil/spieler/307728,D.C. United,Steve Birnbaum,Defender Centre-Back,188.0,32.0,12,0.0935550935550935,0.0,0.0935550935550935,0.0,0.0,0.0,0.0,962,248,23,0,800000.0,1700000.0,2,0
6853,/derrick-williams/profil/spieler/128287,D.C. United,Derrick Williams,Defender Centre-Back,180.0,30.0,12,0.0,0.0,0.3,0.0,0.0,0.0,0.0,900,660,80,2,600000.0,800000.0,2,0
6854,/matai-akinmboni/profil/spieler/994604,D.C. United,Matai Akinmboni,Defender Centre-Back,188.0,16.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143,0,0,0,500000.0,500000.0,2,0
6855,/hayden-sargis/profil/spieler/693178,D.C. United,Hayden Sargis,Defender Centre-Back,183.0,21.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,0,0,0,200000.0,200000.0,2,0
6856,/mohanad-jeahze/profil/spieler/296384,D.C. United,Mohanad Jeahze,Defender Left-Back,179.0,26.0,19,0.0612244897959183,0.3061224489795918,0.1836734693877551,0.0,0.0,0.0,0.0,1470,0,0,1,1200000.0,1800000.0,2,1
6857,/jacob-greene/profil/spieler/684181,D.C. United,Jacob Greene,Defender Left-Back,178.0,20.0,11,0.1875,0.0,0.1875,0.0,0.0,0.0,0.0,480,52,2,0,200000.0,200000.0,2,1
6858,/gaoussou-samake/profil/spieler/569049,D.C. United,Gaoussou Samaké,Defender Left-Back,172.0,25.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292,0,0,0,150000.0,150000.0,2,1
6859,/ruan/profil/spieler/520491,D.C. United,Ruan,Defender Right-Back,174.0,28.0,9,0.0,0.2830188679245283,0.2830188679245283,0.0,0.0,0.0,0.0,636,57,7,1,2000000.0,2000000.0,2,1
6860,/andy-najar/profil/spieler/145838,D.C. United,Andy Nájar,Defender Right-Back,171.0,30.0,8,0.0,0.0,0.3550295857988165,0.0,0.0,0.0,0.0,507,906,113,3,600000.0,6000000.0,2,1
6861,/chris-durkin/profil/spieler/367423,D.C. United,Chris Durkin,midfield-DefensiveMidfield,182.0,23.0,44,0.0345489443378119,0.1036468330134357,0.1727447216890595,0.0,0.0,0.0,0.0,2605,31,6,0,1200000.0,1200000.0,3,0
6862,/victor-palsson/profil/spieler/97241,D.C. United,Victor Pálsson,midfield-DefensiveMidfield,186.0,32.0,46,0.0,0.1282051282051282,0.1282051282051282,0.0,0.0256410256410256,0.0,0.0,3510,405,46,2,400000.0,1000000.0,3,0
6863,/lewis-obrien/profil/spieler/560694,D.C. United,Lewis O'Brien,midfield-CentralMidfield,173.0,24.0,78,0.0741595253790375,0.05932762030323,0.2373104812129202,0.0,0.0,0.0,0.0,6068,0,0,0,8000000.0,8000000.0,3,0
6864,/mateusz-klich/profil/spieler/92738,D.C. United,Mateusz Klich,midfield-CentralMidfield,183.0,32.0,73,0.0994694960212201,0.1193633952254642,0.2387267904509284,0.0,0.0,0.0,0.0,4524,60,7,2,2000000.0,4000000.0,3,0
6865,/russell-canouse/profil/spieler/184133,D.C. United,Russell Canouse,midfield-CentralMidfield,177.0,27.0,14,0.0,0.0776531492666091,0.3106125970664365,0.0,0.0,0.0,0.0,1159,278,39,1,1000000.0,1000000.0,3,0
6866,/theodore-ku-dipietro/profil/spieler/677832,D.C. United,Theodore Ku-DiPietro,midfield-AttackingMidfield,175.0,21.0,16,0.4265402843601896,0.1421800947867298,0.0,0.0,0.0,0.0,0.0,633,18,2,0,2000000.0,2000000.0,3,0
6867,/ravel-morrison/profil/spieler/128907,D.C. United,Ravel Morrison,midfield-AttackingMidfield,175.0,30.0,52,0.1820283155157468,0.1040161802947125,0.2860444958104594,0.0,0.0260040450736781,0.0,0.0,3461,54,7,1,500000.0,4000000.0,3,0
6868,/cristian-dajome/profil/spieler/385454,D.C. United,Cristian Dájome,Attack-LeftWinger,172.0,29.0,11,0.2132701421800947,0.0,0.4265402843601895,0.0,0.0,0.0,0.0,422,8,2,5,2000000.0,4000000.0,4,1
6869,/kristian-fletcher/profil/spieler/967000,D.C. United,Kristian Fletcher,Attack-LeftWinger,183.0,17.0,6,0.0,2.903225806451613,0.0,0.0,0.0,0.0,0.0,31,0,0,0,1000000.0,1000000.0,4,1
6870,/yamil-asad/profil/spieler/266600,D.C. United,Yamil Asad,Attack-LeftWinger,177.0,28.0,10,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,162,17,4,0,800000.0,2800000.0,4,1
6871,/martin-rodriguez/profil/spieler/187309,D.C. United,Martín Rodríguez,Attack-LeftWinger,170.0,28.0,45,0.0844013754298218,0.0844013754298218,0.1688027508596436,0.0,0.0,0.0,0.0,3199,417,70,3,500000.0,3000000.0,4,1
6872,/pedro-santos/profil/spieler/131163,D.C. United,Pedro Santos,Attack-RightWinger,173.0,35.0,12,0.0,0.1032110091743119,0.2064220183486238,0.0,0.0,0.0,0.0,872,203,23,4,500000.0,4000000.0,4,1
6873,/taxiarchis-fountas/profil/spieler/192409,D.C. United,Taxiarchis Fountas,Attack-SecondStriker,170.0,27.0,43,0.4605936540429887,0.1535312180143295,0.1228249744114636,0.0,0.0,0.0,0.0,2931,374,51,2,5000000.0,5000000.0,4,0
6874,/christian-benteke/profil/spieler/50201,D.C. United,Christian Benteke,Attack Centre-Forward,190.0,32.0,48,0.392156862745098,0.0980392156862745,0.261437908496732,0.0,0.0,0.0,0.0,2754,538,74,1,3000000.0,35000000.0,4,0
6875,/nigel-robertha/profil/spieler/315280,D.C. United,Nigel Robertha,Attack Centre-Forward,182.0,25.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203,357,59,1,1000000.0,1500000.0,4,0
6876,/jackson-hopkins/profil/spieler/912098,D.C. United,Jackson Hopkins,Attack Centre-Forward,188.0,18.0,4,0.0,0.3202846975088968,0.6405693950177936,0.0,0.0,0.0,0.0,281,0,0,0,800000.0,800000.0,4,0
6877,/erik-hurtado/profil/spieler/255922,D.C. United,Erik Hurtado,Attack Centre-Forward,175.0,32.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,245,41,1,250000.0,650000.0,4,0
6878,/carlos-coronel/profil/spieler/378871,New York Red Bulls,Carlos Coronel,Goalkeeper,192.0,26.0,17,0.0,0.0,0.0,0.0,0.0,0.9411764705882352,0.2352941176470588,1530,0,0,5,600000.0,600000.0,1,0
6879,/ryan-meara/profil/spieler/213051,New York Red Bulls,Ryan Meara,Goalkeeper,192.0,32.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,386,41,3,150000.0,300000.0,1,0
6880,/aj-marcucci/profil/spieler/884244,New York Red Bulls,AJ Marcucci,Goalkeeper,191.0,23.0,10,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.3636363636363636,990,0,0,0,150000.0,150000.0,1,0
6881,/sean-nealis/profil/spieler/644798,New York Red Bulls,Sean Nealis,Defender Centre-Back,193.0,26.0,16,0.0,0.0,0.375,0.0,0.0,0.0,0.0,1440,0,0,0,2000000.0,2000000.0,2,0
6882,/andres-reyes/profil/spieler/582995,New York Red Bulls,Andrés Reyes,Defender Centre-Back,191.0,23.0,15,0.1434262948207171,0.0,0.4302788844621514,0.0717131474103585,0.0,0.0,0.0,1255,136,23,0,1000000.0,1000000.0,2,0
6883,/hassan-ndam/profil/spieler/485529,New York Red Bulls,Hassan Ndam,Defender Centre-Back,193.0,24.0,6,0.0,0.0,0.1497504159733777,0.0,0.0,0.0,0.0,601,0,0,1,200000.0,350000.0,2,0
6884,/matthew-nocita/profil/spieler/972457,New York Red Bulls,Matthew Nocita,Defender Centre-Back,202.0,23.0,3,0.0,0.0,0.4072398190045249,0.0,0.0,0.0,0.0,221,0,0,0,100000.0,100000.0,2,0
6885,/john-tolkin/profil/spieler/683812,New York Red Bulls,John Tolkin,Defender Left-Back,170.0,20.0,15,0.0,0.2666666666666666,0.1333333333333333,0.0,0.0,0.0,0.0,1350,11,2,0,2500000.0,2500000.0,2,1
6886,/curtis-ofori/profil/spieler/826451,New York Red Bulls,Curtis Ofori,Defender Left-Back,178.0,17.0,6,0.0,0.0,0.6835443037974683,0.0,0.0,0.0,0.0,395,0,0,0,150000.0,150000.0,2,1
6887,/jayden-reid/profil/spieler/1024533,New York Red Bulls,Jayden Reid,Defender Left-Back,180.0,21.0,11,0.0,0.1105651105651105,0.1105651105651105,0.0,0.1105651105651105,0.0,0.0,814,0,0,0,25000.0,25000.0,2,1
6888,/kyle-duncan/profil/spieler/349699,New York Red Bulls,Kyle Duncan,Defender Right-Back,177.0,25.0,16,0.0,0.0,0.5727272727272728,0.0818181818181818,0.0,0.0,0.0,1100,349,41,1,1500000.0,2000000.0,2,1
6889,/dylan-nealis/profil/spieler/638385,New York Red Bulls,Dylan Nealis,Defender Right-Back,181.0,24.0,13,0.0,0.0,0.1002227171492204,0.0,0.0,0.0,0.0,898,0,0,0,1000000.0,1000000.0,2,1
6890,/ronald-donkor/profil/spieler/1135739,New York Red Bulls,Ronald Donkor,midfield,173.0,18.0,6,0.4316546762589928,0.2158273381294964,0.4316546762589928,0.0,0.0,0.0,0.0,417,0,0,0,0.0,0.0,3,0
6891,/daniel-edelman/profil/spieler/724413,New York Red Bulls,Daniel Edelman,midfield-DefensiveMidfield,178.0,20.0,7,0.0,0.0,0.1607142857142857,0.0,0.0,0.0,0.0,560,0,0,0,1000000.0,1000000.0,3,0
6892,/cristian-casseres-jr-/profil/spieler/467632,New York Red Bulls,Cristian Cásseres Jr.,midfield-CentralMidfield,174.0,23.0,15,0.0,0.0690184049079754,0.4141104294478527,0.0,0.0,0.0,0.0,1304,45,5,1,3500000.0,3500000.0,3,0
6893,/dru-yearwood/profil/spieler/526597,New York Red Bulls,Dru Yearwood,midfield-CentralMidfield,175.0,23.0,9,0.0,0.0,0.3938730853391685,0.0,0.0,0.0,0.0,457,36,4,0,1500000.0,1500000.0,3,0
6894,/steven-sserwadda/profil/spieler/568840,New York Red Bulls,Steven Sserwadda,midfield-CentralMidfield,160.0,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,200000.0,200000.0,3,0
6895,/bento-estrela/profil/spieler/862416,New York Red Bulls,Bento Estrela,midfield-CentralMidfield,183.0,17.0,7,0.0,0.0,0.2168674698795181,0.0,0.0,0.0,0.0,415,0,0,0,100000.0,100000.0,3,0
6896,/peter-stroud/profil/spieler/504208,New York Red Bulls,Peter Stroud,midfield-CentralMidfield,177.0,21.0,10,0.0,0.0,0.1590106007067137,0.0,0.0,0.0,0.0,566,0,0,0,75000.0,75000.0,3,0
6897,/luquinhas/profil/spieler/402825,New York Red Bulls,Luquinhas,midfield-AttackingMidfield,169.0,26.0,40,0.1219512195121951,0.0304878048780487,0.1524390243902439,0.0,0.0,0.0,0.0,2952,50,10,3,3500000.0,3500000.0,3,0
6898,/frankie-amaya/profil/spieler/575368,New York Red Bulls,Frankie Amaya,midfield-AttackingMidfield,163.0,22.0,9,0.0,0.0,0.1287553648068669,0.0,0.0,0.0,0.0,699,14,0,0,2000000.0,2000000.0,3,0
6899,/wikelman-carmona/profil/spieler/661147,New York Red Bulls,Wikelman Carmona,midfield-AttackingMidfield,168.0,20.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466,67,9,0,600000.0,800000.0,3,0
6900,/lewis-morgan/profil/spieler/311351,New York Red Bulls,Lewis Morgan,Attack-LeftWinger,178.0,26.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297,138,26,2,6000000.0,6000000.0,4,1
6901,/omir-fernandez/profil/spieler/467271,New York Red Bulls,Omir Fernandez,Attack-RightWinger,170.0,24.0,14,0.238095238095238,0.0,0.238095238095238,0.0,0.0,0.0,0.0,756,0,0,1,1500000.0,1500000.0,4,1
6902,/serge-ngoma/profil/spieler/817115,New York Red Bulls,Serge Ngoma,Attack-RightWinger,175.0,17.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,169,29,0,1000000.0,1000000.0,4,1
6903,/cameron-harper/profil/spieler/699461,New York Red Bulls,Cameron Harper,Attack-RightWinger,176.0,21.0,15,0.0,0.0,0.0786026200873362,0.0786026200873362,0.0,0.0,0.0,1145,0,0,0,600000.0,600000.0,4,1
6904,/dante-vanzeir/profil/spieler/289648,New York Red Bulls,Dante Vanzeir,Attack Centre-Forward,175.0,25.0,74,0.4499196572040707,0.192822710230316,0.096411355115158,0.0,0.0160685591858596,0.0,0.0,5601,332,55,4,5000000.0,5500000.0,4,0
6905,/elias-manoel/profil/spieler/813044,New York Red Bulls,Elias Manoel,Attack Centre-Forward,176.0,21.0,14,0.1365705614567526,0.0,0.2731411229135053,0.0,0.0,0.0,0.0,659,0,0,0,1500000.0,1500000.0,4,0
6906,/cory-burke/profil/spieler/408051,New York Red Bulls,Cory Burke,Attack Centre-Forward,193.0,31.0,16,0.207852193995381,0.0,0.3117782909930716,0.0,0.0,0.0,0.0,866,69,2,1,1000000.0,1000000.0,4,0
6907,/tom-barlow/profil/spieler/509916,New York Red Bulls,Tom Barlow,Attack Centre-Forward,188.0,27.0,17,0.260492040520984,0.0,0.3907380607814761,0.0,0.0,0.0,0.0,691,18,2,0,500000.0,500000.0,4,0
6908,/aljaz-ivacic/profil/spieler/231923,Portland Timbers,Aljaz Ivacic,Goalkeeper,188.0,29.0,12,0.0,0.0,0.0,0.0,0.0,1.5833333333333333,0.1666666666666666,1080,216,29,3,500000.0,500000.0,1,0
6909,/david-bingham/profil/spieler/176157,Portland Timbers,David Bingham,Goalkeeper,188.0,33.0,5,0.0,0.0,0.0,0.0,0.0,1.0,0.6,450,40,7,1,150000.0,600000.0,1,0
6910,/hunter-sulte/profil/spieler/617576,Portland Timbers,Hunter Sulte,Goalkeeper,200.0,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,100000.0,100000.0,1,0
6911,/dario-zuparic/profil/spieler/165381,Portland Timbers,Dario Zuparic,Defender Centre-Back,188.0,31.0,15,0.0666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1350,52,3,5,1500000.0,1750000.0,2,0
6912,/zac-mcgraw/profil/spieler/788522,Portland Timbers,Zac McGraw,Defender Centre-Back,193.0,25.0,16,0.0631136044880785,0.0,0.4417952314165497,0.0,0.0,0.0,0.0,1426,0,0,1,500000.0,500000.0,2,0
6913,/larrys-mabiala/profil/spieler/55366,Portland Timbers,Larrys Mabiala,Defender Centre-Back,189.0,35.0,11,0.0,0.0,0.3696098562628336,0.0,0.0,0.0,0.0,487,122,16,2,300000.0,4000000.0,2,0
6914,/claudio-bravo/profil/spieler/441408,Portland Timbers,Claudio Bravo,Defender Left-Back,179.0,26.0,13,0.091556459816887,0.091556459816887,0.4577822990844354,0.0,0.0,0.0,0.0,983,0,0,0,2000000.0,3000000.0,2,1
6915,/justin-rasmussen/profil/spieler/636615,Portland Timbers,Justin Rasmussen,Defender Left-Back,183.0,24.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333,0,0,0,250000.0,250000.0,2,1
6916,/juan-david-mosquera/profil/spieler/659826,Portland Timbers,Juan David Mosquera,Defender Right-Back,180.0,20.0,15,0.1366742596810934,0.1366742596810934,0.0683371298405467,0.0,0.0,0.0,0.0,1317,0,0,0,2000000.0,2000000.0,2,1
6917,/pablo-bonilla/profil/spieler/486174,Portland Timbers,Pablo Bonilla,Defender Right-Back,173.0,23.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,20,5,1,800000.0,1000000.0,2,1
6918,/eric-miller/profil/spieler/245315,Portland Timbers,Eric Miller,Defender Right-Back,186.0,30.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501,125,17,1,400000.0,750000.0,2,1
6919,/david-ayala/profil/spieler/661094,Portland Timbers,David Ayala,midfield-DefensiveMidfield,175.0,20.0,4,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,162,344,32,1,3000000.0,3000000.0,3,0
6920,/evander/profil/spieler/323874,Portland Timbers,Evander,midfield-CentralMidfield,180.0,24.0,80,0.3767379279413963,0.2421886679623262,0.1883689639706981,0.0,0.013454925997907,0.0,0.0,6689,83,15,3,9000000.0,9000000.0,3,0
6921,/eryk-williamson/profil/spieler/349706,Portland Timbers,Eryk Williamson,midfield-CentralMidfield,175.0,25.0,6,0.0,0.1698113207547169,0.3396226415094339,0.0,0.0,0.0,0.0,530,501,54,2,2500000.0,2500000.0,3,0
6922,/cristhian-paredes/profil/spieler/401728,Portland Timbers,Cristhian Paredes,midfield-CentralMidfield,182.0,25.0,13,0.1136363636363636,0.1136363636363636,0.2272727272727272,0.0,0.0,0.0,0.0,792,105,15,1,1800000.0,1800000.0,3,0
6923,/diego-chara/profil/spieler/77163,Portland Timbers,Diego Chará,midfield-CentralMidfield,170.0,37.0,17,0.0,0.0,0.2352941176470588,0.0,0.0,0.0,0.0,1530,80,12,2,200000.0,900000.0,3,0
6924,/noel-caliskan/profil/spieler/343334,Portland Timbers,Noel Caliskan,midfield-CentralMidfield,180.0,22.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,0
6925,/sebastian-blanco/profil/spieler/54576,Portland Timbers,Sebastián Blanco,midfield-AttackingMidfield,168.0,35.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,509,56,3,1000000.0,6000000.0,3,0
6926,/santiago-moreno/profil/spieler/654766,Portland Timbers,Santiago Moreno,Attack-RightWinger,178.0,23.0,17,0.0,0.21310181531176,0.1420678768745067,0.0,0.0,0.0,0.0,1267,0,0,0,3000000.0,3000000.0,4,1
6927,/dairon-asprilla/profil/spieler/260381,Portland Timbers,Dairon Asprilla,Attack-RightWinger,178.0,31.0,11,0.2694610778443114,0.1347305389221557,0.1347305389221557,0.0,0.0,0.0,0.0,668,393,53,1,1500000.0,1500000.0,4,1
6928,/yimmi-chara/profil/spieler/165361,Portland Timbers,Yimmi Chará,Attack-RightWinger,168.0,32.0,7,0.3585657370517928,0.7171314741035857,0.0,0.0,0.0,0.0,0.0,251,55,8,3,1000000.0,4500000.0,4,1
6929,/marvin-loria/profil/spieler/298207,Portland Timbers,Marvin Loría,Attack-RightWinger,175.0,26.0,12,0.0,0.0,0.379746835443038,0.0,0.0,0.0,0.0,474,103,18,3,1000000.0,1000000.0,4,1
6930,/jaroslaw-niezgoda/profil/spieler/269446,Portland Timbers,Jaroslaw Niezgoda,Attack Centre-Forward,185.0,28.0,16,0.169172932330827,0.0,0.0,0.0,0.0,0.0,0.0,532,588,80,6,3000000.0,4500000.0,4,0
6931,/felipe-mora/profil/spieler/176927,Portland Timbers,Felipe Mora,Attack Centre-Forward,175.0,29.0,7,1.1842105263157894,0.0,0.0,0.0,0.0,0.0,0.0,76,597,67,2,2000000.0,4000000.0,4,0
6932,/franck-boli/profil/spieler/212630,Portland Timbers,Franck Boli,Attack Centre-Forward,180.0,29.0,61,0.5717916137229988,0.1143583227445997,0.2287166454891995,0.0,0.0,0.0,0.0,3148,0,0,6,500000.0,1100000.0,4,0
6933,/nathan-fogaca/profil/spieler/592363,Portland Timbers,Nathan Fogaça,Attack Centre-Forward,178.0,23.0,12,0.2027027027027027,0.2027027027027027,0.4054054054054054,0.0,0.0,0.0,0.0,444,0,0,0,400000.0,400000.0,4,0
6934,/tega-ikoba/profil/spieler/797423,Portland Timbers,Tega Ikoba,Attack Centre-Forward,191.0,19.0,6,0.6870229007633588,0.3435114503816794,0.0,0.0,0.0,0.0,0.0,262,77,11,0,150000.0,150000.0,4,0
